series_code,category,price_type,adjustment_type,date,sales_value,price_flag,seasonal_adjusted,year,month,quarter
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2008-01-01,4372.0,Constant,False,2008,1,2008Q1
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2008-01-01,7714.0,Constant,False,2008,1,2008Q1
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2008-01-01,2259.0,Constant,False,2008,1,2008Q1
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2008-01-01,6434.0,Constant,False,2008,1,2008Q1
con_S6239,All other retailers,At constant prices,Actual values,2008-01-01,8252.0,Constant,False,2008,1,2008Q1
con_act,,At constant prices,Actual values,2008-01-01,65498.0,Constant,False,2008,1,2008Q1
con_seas,,At constant prices,Seasonally adjusted values,2008-01-01,70293.0,Constant,False,2008,1,2008Q1
cur_act,,At current prices,Actual values,2008-01-01,40739.0,Current,False,2008,1,2008Q1
cur_seas,,At current prices,Seasonally adjusted values,2008-01-01,44209.0,Current,False,2008,1,2008Q1
sales621C,General dealers,At current prices,Actual values,2008-01-01,16310.0,Current,False,2008,1,2008Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2008-01-01,3341.0,Current,False,2008,1,2008Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2008-01-01,2437.0,Current,False,2008,1,2008Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2008-01-01,5518.0,Current,False,2008,1,2008Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2008-01-01,2470.0,Current,False,2008,1,2008Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2008-01-01,3884.0,Current,False,2008,1,2008Q1
sales6239,All other retailers,At current prices,Actual values,2008-01-01,6779.0,Current,False,2008,1,2008Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2008-01-01,17610.0,Current,True,2008,1,2008Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2008-01-01,3625.0,Current,True,2008,1,2008Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2008-01-01,2495.0,Current,True,2008,1,2008Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2008-01-01,6251.0,Current,True,2008,1,2008Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2008-01-01,2682.0,Current,True,2008,1,2008Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2008-01-01,4526.0,Current,True,2008,1,2008Q1
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2008-01-01,7019.0,Current,True,2008,1,2008Q1
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2008-01-01,31403.0,Constant,True,2008,1,2008Q1
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2008-01-01,7403.0,Constant,True,2008,1,2008Q1
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2008-01-01,4440.0,Constant,True,2008,1,2008Q1
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2008-01-01,8852.0,Constant,True,2008,1,2008Q1
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2008-01-01,2400.0,Constant,True,2008,1,2008Q1
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2008-01-01,7404.0,Constant,True,2008,1,2008Q1
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2008-01-01,8390.0,Constant,True,2008,1,2008Q1
con_S621C,General dealers,At constant prices,Actual values,2008-02-01,30007.0,Constant,False,2008,2,2008Q1
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2008-02-01,7130.0,Constant,False,2008,2,2008Q1
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2008-02-01,4621.0,Constant,False,2008,2,2008Q1
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2008-02-01,7344.0,Constant,False,2008,2,2008Q1
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2008-02-01,2043.0,Constant,False,2008,2,2008Q1
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2008-02-01,7821.0,Constant,False,2008,2,2008Q1
con_S6239,All other retailers,At constant prices,Actual values,2008-02-01,8709.0,Constant,False,2008,2,2008Q1
con_act,,At constant prices,Actual values,2008-02-01,67675.0,Constant,False,2008,2,2008Q1
con_seas,,At constant prices,Seasonally adjusted values,2008-02-01,72805.0,Constant,False,2008,2,2008Q1
cur_act,,At current prices,Actual values,2008-02-01,42002.0,Current,False,2008,2,2008Q1
cur_seas,,At current prices,Seasonally adjusted values,2008-02-01,45523.0,Current,False,2008,2,2008Q1
sales621C,General dealers,At current prices,Actual values,2008-02-01,16553.0,Current,False,2008,2,2008Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2008-02-01,3501.0,Current,False,2008,2,2008Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2008-02-01,2582.0,Current,False,2008,2,2008Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2008-02-01,5259.0,Current,False,2008,2,2008Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2008-02-01,2230.0,Current,False,2008,2,2008Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2008-02-01,4721.0,Current,False,2008,2,2008Q1
sales6239,All other retailers,At current prices,Actual values,2008-02-01,7156.0,Current,False,2008,2,2008Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2008-02-01,17906.0,Current,True,2008,2,2008Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2008-02-01,3904.0,Current,True,2008,2,2008Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2008-02-01,2704.0,Current,True,2008,2,2008Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2008-02-01,6345.0,Current,True,2008,2,2008Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2008-02-01,2679.0,Current,True,2008,2,2008Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2008-02-01,4939.0,Current,True,2008,2,2008Q1
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2008-02-01,7045.0,Current,True,2008,2,2008Q1
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2008-02-01,32290.0,Constant,True,2008,2,2008Q1
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2008-02-01,8024.0,Constant,True,2008,2,2008Q1
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2008-02-01,4934.0,Constant,True,2008,2,2008Q1
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2008-02-01,8830.0,Constant,True,2008,2,2008Q1
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2008-02-01,2368.0,Constant,True,2008,2,2008Q1
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2008-02-01,7793.0,Constant,True,2008,2,2008Q1
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2008-02-01,8564.0,Constant,True,2008,2,2008Q1
con_S621C,General dealers,At constant prices,Actual values,2008-03-01,33093.0,Constant,False,2008,3,2008Q1
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2008-03-01,7890.0,Constant,False,2008,3,2008Q1
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2008-03-01,4574.0,Constant,False,2008,3,2008Q1
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2008-03-01,7769.0,Constant,False,2008,3,2008Q1
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2008-03-01,2119.0,Constant,False,2008,3,2008Q1
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2008-03-01,7797.0,Constant,False,2008,3,2008Q1
con_S6239,All other retailers,At constant prices,Actual values,2008-03-01,8276.0,Constant,False,2008,3,2008Q1
con_act,,At constant prices,Actual values,2008-03-01,71518.0,Constant,False,2008,3,2008Q1
con_seas,,At constant prices,Seasonally adjusted values,2008-03-01,72652.0,Constant,False,2008,3,2008Q1
cur_act,,At current prices,Actual values,2008-03-01,44407.0,Current,False,2008,3,2008Q1
cur_seas,,At current prices,Seasonally adjusted values,2008-03-01,45665.0,Current,False,2008,3,2008Q1
sales621C,General dealers,At current prices,Actual values,2008-03-01,18510.0,Current,False,2008,3,2008Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2008-03-01,3933.0,Current,False,2008,3,2008Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2008-03-01,2574.0,Current,False,2008,3,2008Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2008-03-01,5582.0,Current,False,2008,3,2008Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2008-03-01,2293.0,Current,False,2008,3,2008Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2008-03-01,4705.0,Current,False,2008,3,2008Q1
sales6239,All other retailers,At current prices,Actual values,2008-03-01,6811.0,Current,False,2008,3,2008Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2008-03-01,18138.0,Current,True,2008,3,2008Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2008-03-01,3937.0,Current,True,2008,3,2008Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2008-03-01,2502.0,Current,True,2008,3,2008Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2008-03-01,6327.0,Current,True,2008,3,2008Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2008-03-01,2634.0,Current,True,2008,3,2008Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2008-03-01,5021.0,Current,True,2008,3,2008Q1
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2008-03-01,7106.0,Current,True,2008,3,2008Q1
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2008-03-01,32502.0,Constant,True,2008,3,2008Q1
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2008-03-01,7762.0,Constant,True,2008,3,2008Q1
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2008-03-01,4486.0,Constant,True,2008,3,2008Q1
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2008-03-01,8826.0,Constant,True,2008,3,2008Q1
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2008-03-01,2441.0,Constant,True,2008,3,2008Q1
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2008-03-01,7856.0,Constant,True,2008,3,2008Q1
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2008-03-01,8778.0,Constant,True,2008,3,2008Q1
con_S621C,General dealers,At constant prices,Actual values,2008-04-01,30625.0,Constant,False,2008,4,2008Q2
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2008-04-01,7468.0,Constant,False,2008,4,2008Q2
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2008-04-01,4545.0,Constant,False,2008,4,2008Q2
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2008-04-01,9200.0,Constant,False,2008,4,2008Q2
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2008-04-01,2124.0,Constant,False,2008,4,2008Q2
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2008-04-01,8059.0,Constant,False,2008,4,2008Q2
con_S6239,All other retailers,At constant prices,Actual values,2008-04-01,8828.0,Constant,False,2008,4,2008Q2
con_act,,At constant prices,Actual values,2008-04-01,70849.0,Constant,False,2008,4,2008Q2
con_seas,,At constant prices,Seasonally adjusted values,2008-04-01,73760.0,Constant,False,2008,4,2008Q2
cur_act,,At current prices,Actual values,2008-04-01,44879.0,Current,False,2008,4,2008Q2
cur_seas,,At current prices,Seasonally adjusted values,2008-04-01,46395.0,Current,False,2008,4,2008Q2
sales621C,General dealers,At current prices,Actual values,2008-04-01,17318.0,Current,False,2008,4,2008Q2
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2008-04-01,3754.0,Current,False,2008,4,2008Q2
